Date,x
2018-01-27,-5182.9879717512
2018-01-29,-5587.270534776411
2018-01-30,-6075.248475952879
2018-02-01,-7288.080408725989
2018-02-02,-2578.4244213310326
2018-02-05,-2980.671795280613
2018-02-06,26122.64333076981
2018-02-07,28144.16171312275
2018-02-08,-3435.5320893982584
2018-02-09,-5653.017383515904
2018-02-12,-2024.9921734318696
2018-02-13,-9554.60509359994
2018-02-14,-13611.245127738592
2018-02-16,-1649.5152826755693
2018-02-17,-2674.1933288940572
2018-02-19,-1176.8955347764108
2018-02-20,22788.796166904263
2018-02-21,-6025.508980154561
2018-02-22,-1845.3619213310326
2018-02-23,-4803.046795280614
2018-02-24,17412.536187912665
2018-02-26,-8563.124001162967
2018-02-27,-722.8535179696887
2018-02-28,-1505.0352406587635
2018-03-02,2248.1149694252695
2018-03-05,-6671.944379314226
2018-03-06,-8217.262984881454
2018-03-07,2270.002574467287
2018-03-08,-57.01475746548613
2018-03-09,435.4973223664474
2018-03-10,-590.2752616671658
2018-03-12,12750.008876988297
2018-03-13,7302.727364383254
2018-03-14,-3535.9575095663276
2018-03-15,-3383.445954944478
2018-03-16,-15423.543644020108
2018-03-19,-2763.9070893982575
2018-03-20,-4731.035240658764
2018-03-21,3196.597112282412
2018-03-22,-10099.631879314227
2018-03-23,
2018-03-24,
2018-03-26,
2018-03-27,
2018-03-28,
2018-03-29,
2018-03-30,
