Date,x
2018-01-19,-1870.4679106017406
2018-01-22,-2025.411187912665
2018-01-23,-5608.05246942527
2018-01-24,2541.1943793142254
2018-01-25,5222.191556310024
2018-01-26,-3003.324003038715
2018-01-27,-2359.8155996773703
2018-01-29,-2552.4437509378754
2018-01-30,-1861.019381189977
2018-02-01,1982.4911230117038
2018-02-02,-2625.7630786689674
2018-02-05,1058.3860809948994
2018-02-06,698.7138120873349
2018-02-07,10403.320429734395
2018-02-08,-1870.4679106017406
2018-02-09,-2025.411187912665
2018-02-12,-5608.05246942527
2018-02-13,2541.1943793142254
2018-02-14,5222.191556310024
2018-02-16,-3003.324003038715
2018-02-17,-2359.8155996773703
2018-02-19,-2552.4437509378754
2018-02-20,-1861.019381189977
2018-02-21,1982.4911230117038
2018-02-22,-2625.7630786689674
2018-02-23,1058.3860809948994
2018-02-24,698.7138120873349
2018-02-26,10403.320429734395
2018-02-27,-1870.4679106017406
2018-02-28,-2025.411187912665
2018-03-02,-5608.05246942527
2018-03-05,2541.1943793142254
2018-03-06,5222.191556310024
2018-03-07,-3003.324003038715
2018-03-08,-2359.8155996773703
2018-03-09,-2552.4437509378754
2018-03-10,-1861.019381189977
2018-03-12,1982.4911230117038
2018-03-13,-2625.7630786689674
2018-03-14,1058.3860809948994
2018-03-15,698.7138120873349
2018-03-16,10403.320429734395
2018-03-19,-1870.4679106017406
2018-03-20,-2025.411187912665
2018-03-21,-5608.05246942527
2018-03-22,2541.1943793142254
2018-03-23,5222.191556310024
2018-03-24,-3003.324003038715
2018-03-26,-2359.8155996773703
2018-03-27,-2552.4437509378754
2018-03-28,-1861.019381189977
2018-03-29,1982.4911230117038
2018-03-30,-2625.7630786689674
