Date,x
2018-02-14,8448.053571428569
2018-02-16,7930.839285714284
2018-02-17,6159.0089285714275
2018-02-19,4785.839285714286
2018-02-20,4803.223214285714
2018-02-21,4767.267857142857
2018-02-22,4676.125
2018-02-23,4673.660714285715
2018-02-24,4712.75
2018-02-26,4668.553571428572
2018-02-27,4612.321428571429
2018-02-28,3674.6964285714284
2018-03-02,3363.9375000000005
2018-03-05,4235.750000000001
2018-03-06,4491.071428571429
2018-03-07,3668.821428571428
2018-03-08,2646.8303571428564
2018-03-09,2493.946428571428
2018-03-10,2608.2946428571427
2018-03-12,2864.5
2018-03-13,3066.035714285714
2018-03-14,3017.571428571428
2018-03-15,2874.732142857143
2018-03-16,5547.223214285714
2018-03-19,8354.374999999998
2018-03-20,8401.44642857143
2018-03-21,8088.455357142858
2018-03-22,7633.437500000001
2018-03-23,
2018-03-24,
2018-03-26,
2018-03-27,
2018-03-28,
2018-03-29,
2018-03-30,
